dwadzieścioro	2
trzydzieścioro	3
czterdzieścioro	4
pięćdzięsięcioro	5
sześćdziesięcioro	6
siedemdziesięcioro	7
osiemdziesięcioro	8
dziewięćdziesięcioro	9
