dziesięciu	10
dziesięcioma	10
jedenastu	11
jedenastoma	11
dwunastu	12
dwunastoma	12
trzynastu	13
trzynastoma	13
czternastu	14
czternastoma	14
piętnastu	15
piętnastoma	15
szesnastu	16
szesnastoma	16
siedemnastu	17
siedemnastoma	17
osiemnastu	18
osiemnastoma	18
dziewiętnastu	19
dziewiętnastoma	19
