jedną	1
jednymi	1
dwiema	2
dwoma	2
dwu	2
trzema	3
czterema	4
pięciu	5
pięcioma	5
sześciu	6
sześcioma	6
siedmiu	7
siedmioma	7
ośmiu	8
ośmioma	8
dziewięciu	9
dziewięcioma	9
