dziesięciorgiem	10
jedenaściorgiem	11
dwanaściorgiem	12
trzynaściorgiem	13
czternaściorgiem	14
piętnaściorgiem	15
szesnaściorgiem	16
siedemnaściorgiem	17
osiemnaściorgiem	18
dziewiętnaściorgiem	19
